sample_id,Site,RM,Date,Replicate,Rep_unique,Season,Year,Species,Status,Fig_color_Jacinto,Fig_color_top4,Rel_abund,Rank
PC_072,MACU,6.9,,C,I,Fall,2021,Lepomis microlophus,Non-native,Non-native,Non-native,0.13609566,4
PC_072,MACU,6.9,,C,I,Fall,2021,Gambusia affinis,Non-native,Non-native,Non-native,0.04355316,6
PC_072,MACU,6.9,,C,I,Fall,2021,Hysterocarpus traskii,Native,Native,Native,NA,NA
PC_072,MACU,6.9,,C,I,Fall,2021,Oncorhynchus mykiss,Native,Omykiss,Native,NA,NA
PC_072,MACU,6.9,,C,I,Fall,2021,Oncorhynchus tshawytscha,Native,Native,Native,NA,NA
PC_072,MACU,6.9,,C,I,Fall,2021,Lepomis cyanellus,Non-native,Non-native,Non-native,0.01715073,9
PC_072,MACU,6.9,,C,I,Fall,2021,Orthodon microlepidotus,Native,Native,Native,NA,NA
PC_072,MACU,6.9,,C,I,Fall,2021,Carassius auratus,Non-native,Non-native,Non-native,0.00606146,12
PC_072,MACU,6.9,,C,I,Fall,2021,Menidia audens complex,Non-native,Non-native,Non-native,0.03469705,7
PC_072,MACU,6.9,,C,I,Fall,2021,Percina macrolepida,Non-native,Non-native,Non-native,0.01276096,10
PC_072,MACU,6.9,,C,I,Fall,2021,Notemigonus crysoleucas,Non-native,Non-native,Non-native,0.00631668,11
PC_072,MACU,6.9,,C,I,Fall,2021,Micropterus dolomieu,Non-native,Non-native,Non-native,0.00079118,14
PC_072,MACU,6.9,,C,I,Fall,2021,Oncorhynchus nerka,Non-native,Non-native,Non-native,NA,NA
PC_072,MACU,6.9,,C,I,Fall,2021,Pomoxis nigromaculatus,Non-native,Non-native,Non-native,NA,NA
PC_072,MACU,6.9,,C,I,Fall,2021,Pimephales promelas,Non-native,Non-native,Non-native,NA,NA
PC_072,MACU,6.9,,C,I,Fall,2021,Lepomis gulosus,Non-native,Non-native,Non-native,0.00414731,13
PC_072,MACU,6.9,,C,I,Fall,2021,Ameiurus catus,Non-native,Non-native,Non-native,0.00066357,15
PC_072,MACU,6.9,,C,I,Fall,2021,Ameiurus nebulosus,Non-native,Non-native,Non-native,0.00021694,17
PC_072,MACU,6.9,,C,I,Fall,2021,Dorosoma petenense,Non-native,Non-native,Non-native,NA,NA
PC_072,MACU,6.9,,C,I,Fall,2021,Ameiurus melas,Non-native,Non-native,Non-native,0.00062529,16
PC_074,OLDR,10.5,,A,D,Fall,2021,Ptychocheilus grandis,Native,Native,Pgrandis,0.06539546,6
PC_074,OLDR,10.5,,A,D,Fall,2021,Catostomus occidentalis,Native,Native,Coccidentalis,0.15635851,2
PC_074,OLDR,10.5,,A,D,Fall,2021,Micropterus salmoides,Non-native,Msalmonoides,Msalmonoides,0.18901914,1
PC_074,OLDR,10.5,,A,D,Fall,2021,Lepomis macrochirus,Non-native,Non-native,Lmachrochirus,0.13187417,4
PC_074,OLDR,10.5,,A,D,Fall,2021,Gasterosteus aculeatus,Native,Native,Native,NA,NA
PC_074,OLDR,10.5,,A,D,Fall,2021,Cottus asper,Native,Casper,Native,0.05324232,7
PC_074,OLDR,10.5,,A,D,Fall,2021,Cyprinus carpio,Non-native,Ccarpio,Non-native,0.04282535,8
PC_074,OLDR,10.5,,A,D,Fall,2021,Lepomis microlophus,Non-native,Non-native,Non-native,0.01994361,11
PC_074,OLDR,10.5,,A,D,Fall,2021,Gambusia affinis,Non-native,Non-native,Non-native,0.15463719,3
PC_074,OLDR,10.5,,A,D,Fall,2021,Hysterocarpus traskii,Native,Native,Native,NA,NA
PC_074,OLDR,10.5,,A,D,Fall,2021,Oncorhynchus mykiss,Native,Omykiss,Native,NA,NA
PC_074,OLDR,10.5,,A,D,Fall,2021,Oncorhynchus tshawytscha,Native,Native,Native,NA,NA
PC_074,OLDR,10.5,,A,D,Fall,2021,Lepomis cyanellus,Non-native,Non-native,Non-native,0.02997477,10
PC_074,OLDR,10.5,,A,D,Fall,2021,Orthodon microlepidotus,Native,Native,Native,0.10755305,5
PC_074,OLDR,10.5,,A,D,Fall,2021,Carassius auratus,Non-native,Non-native,Non-native,0.03031607,9
PC_074,OLDR,10.5,,A,D,Fall,2021,Menidia audens complex,Non-native,Non-native,Non-native,0.01019439,12
PC_074,OLDR,10.5,,A,D,Fall,2021,Percina macrolepida,Non-native,Non-native,Non-native,NA,NA
PC_074,OLDR,10.5,,A,D,Fall,2021,Notemigonus crysoleucas,Non-native,Non-native,Non-native,0.00115744,14
PC_074,OLDR,10.5,,A,D,Fall,2021,Micropterus dolomieu,Non-native,Non-native,Non-native,0.00034130,16
PC_074,OLDR,10.5,,A,D,Fall,2021,Oncorhynchus nerka,Non-native,Non-native,Non-native,NA,NA
PC_074,OLDR,10.5,,A,D,Fall,2021,Pomoxis nigromaculatus,Non-native,Non-native,Non-native,NA,NA
PC_074,OLDR,10.5,,A,D,Fall,2021,Pimephales promelas,Non-native,Non-native,Non-native,0.00638077,13
PC_074,OLDR,10.5,,A,D,Fall,2021,Lepomis gulosus,Non-native,Non-native,Non-native,NA,NA
PC_074,OLDR,10.5,,A,D,Fall,2021,Ameiurus catus,Non-native,Non-native,Non-native,0.00023742,17
PC_074,OLDR,10.5,,A,D,Fall,2021,Ameiurus nebulosus,Non-native,Non-native,Non-native,NA,NA
PC_074,OLDR,10.5,,A,D,Fall,2021,Dorosoma petenense,Non-native,Non-native,Non-native,NA,NA
PC_074,OLDR,10.5,,A,D,Fall,2021,Ameiurus melas,Non-native,Non-native,Non-native,0.00054904,16
PC_075,OLDR,10.5,,B,E,Fall,2021,Ptychocheilus grandis,Native,Native,Pgrandis,0.09219831,5
PC_075,OLDR,10.5,,B,E,Fall,2021,Catostomus occidentalis,Native,Native,Coccidentalis,0.14397514,3
PC_075,OLDR,10.5,,B,E,Fall,2021,Micropterus salmoides,Non-native,Msalmonoides,Msalmonoides,0.21460084,1
PC_075,OLDR,10.5,,B,E,Fall,2021,Lepomis macrochirus,Non-native,Non-native,Lmachrochirus,0.15371926,2
PC_075,OLDR,10.5,,B,E,Fall,2021,Gasterosteus aculeatus,Native,Native,Native,NA,NA
PC_075,OLDR,10.5,,B,E,Fall,2021,Cottus asper,Native,Casper,Native,0.03833711,8
PC_075,OLDR,10.5,,B,E,Fall,2021,Cyprinus carpio,Non-native,Ccarpio,Non-native,0.03048554,10
PC_075,OLDR,10.5,,B,E,Fall,2021,Lepomis microlophus,Non-native,Non-native,Non-native,0.04448792,7
PC_075,OLDR,10.5,,B,E,Fall,2021,Gambusia affinis,Non-native,Non-native,Non-native,0.10609839,4
PC_075,OLDR,10.5,,B,E,Fall,2021,Hysterocarpus traskii,Native,Native,Native,0.00199486,14
PC_075,OLDR,10.5,,B,E,Fall,2021,Oncorhynchus mykiss,Native,Omykiss,Native,NA,NA
PC_075,OLDR,10.5,,B,E,Fall,2021,Oncorhynchus tshawytscha,Native,Native,Native,NA,NA
PC_075,OLDR,10.5,,B,E,Fall,2021,Lepomis cyanellus,Non-native,Non-native,Non-native,0.02603547,11
PC_075,OLDR,10.5,,B,E,Fall,2021,Orthodon microlepidotus,Native,Native,Native,0.09212158,6
PC_075,OLDR,10.5,,B,E,Fall,2021,Carassius auratus,Non-native,Non-native,Non-native,0.03827317,9
PC_075,OLDR,10.5,,B,E,Fall,2021,Menidia audens complex,Non-native,Non-native,Non-native,0.01235278,12
PC_075,OLDR,10.5,,B,E,Fall,2021,Percina macrolepida,Non-native,Non-native,Non-native,NA,NA
PC_075,OLDR,10.5,,B,E,Fall,2021,Notemigonus crysoleucas,Non-native,Non-native,Non-native,NA,NA
PC_075,OLDR,10.5,,B,E,Fall,2021,Micropterus dolomieu,Non-native,Non-native,Non-native,0.00057544,15
PC_075,OLDR,10.5,,B,E,Fall,2021,Oncorhynchus nerka,Non-native,Non-native,Non-native,NA,NA
PC_075,OLDR,10.5,,B,E,Fall,2021,Pomoxis nigromaculatus,Non-native,Non-native,Non-native,NA,NA
PC_075,OLDR,10.5,,B,E,Fall,2021,Pimephales promelas,Non-native,Non-native,Non-native,0.00424547,13
PC_075,OLDR,10.5,,B,E,Fall,2021,Lepomis gulosus,Non-native,Non-native,Non-native,NA,NA
PC_075,OLDR,10.5,,B,E,Fall,2021,Ameiurus catus,Non-native,Non-native,Non-native,0.00034526,17
PC_075,OLDR,10.5,,B,E,Fall,2021,Ameiurus nebulosus,Non-native,Non-native,Non-native,NA,NA
PC_075,OLDR,10.5,,B,E,Fall,2021,Dorosoma petenense,Non-native,Non-native,Non-native,NA,NA
PC_075,OLDR,10.5,,B,E,Fall,2021,Ameiurus melas,Non-native,Non-native,Non-native,0.00015345,18
PC_076,OLDR,10.5,,C,F,Fall,2021,Ptychocheilus grandis,Native,Native,Pgrandis,0.11978783,4
PC_076,OLDR,10.5,,C,F,Fall,2021,Catostomus occidentalis,Native,Native,Coccidentalis,0.15334217,2
PC_076,OLDR,10.5,,C,F,Fall,2021,Micropterus salmoides,Non-native,Msalmonoides,Msalmonoides,0.14942292,3
PC_076,OLDR,10.5,,C,F,Fall,2021,Lepomis macrochirus,Non-native,Non-native,Lmachrochirus,0.16115122,1
PC_076,OLDR,10.5,,C,F,Fall,2021,Gasterosteus aculeatus,Native,Native,Native,NA,NA
PC_076,OLDR,10.5,,C,F,Fall,2021,Cottus asper,Native,Casper,Native,0.00873238,12
PC_076,OLDR,10.5,,C,F,Fall,2021,Cyprinus carpio,Non-native,Ccarpio,Non-native,0.03673690,9
PC_076,OLDR,10.5,,C,F,Fall,2021,Lepomis microlophus,Non-native,Non-native,Non-native,0.07111635,7
PC_076,OLDR,10.5,,C,F,Fall,2021,Gambusia affinis,Non-native,Non-native,Non-native,0.08510388,6
PC_076,OLDR,10.5,,C,F,Fall,2021,Hysterocarpus traskii,Native,Native,Native,0.00109032,16
PC_076,OLDR,10.5,,C,F,Fall,2021,Oncorhynchus mykiss,Native,Omykiss,Native,NA,NA
PC_076,OLDR,10.5,,C,F,Fall,2021,Oncorhynchus tshawytscha,Native,Native,Native,NA,NA
PC_076,OLDR,10.5,,C,F,Fall,2021,Lepomis cyanellus,Non-native,Non-native,Non-native,0.00753401,14
PC_076,OLDR,10.5,,C,F,Fall,2021,Orthodon microlepidotus,Native,Native,Native,0.10501449,5
PC_076,OLDR,10.5,,C,F,Fall,2021,Carassius auratus,Non-native,Non-native,Non-native,0.05089141,8
PC_076,OLDR,10.5,,C,F,Fall,2021,Menidia audens complex,Non-native,Non-native,Non-native,0.01937036,10
PC_076,OLDR,10.5,,C,F,Fall,2021,Percina macrolepida,Non-native,Non-native,Non-native,NA,NA
PC_076,OLDR,10.5,,C,F,Fall,2021,Notemigonus crysoleucas,Non-native,Non-native,Non-native,0.00356564,15
PC_076,OLDR,10.5,,C,F,Fall,2021,Micropterus dolomieu,Non-native,Non-native,Non-native,0.00831983,13
PC_076,OLDR,10.5,,C,F,Fall,2021,Oncorhynchus nerka,Non-native,Non-native,Non-native,NA,NA
PC_076,OLDR,10.5,,C,F,Fall,2021,Pomoxis nigromaculatus,Non-native,Non-native,Non-native,NA,NA
PC_076,OLDR,10.5,,C,F,Fall,2021,Pimephales promelas,Non-native,Non-native,Non-native,0.01785767,11
PC_076,OLDR,10.5,,C,F,Fall,2021,Lepomis gulosus,Non-native,Non-native,Non-native,NA,NA
PC_076,OLDR,10.5,,C,F,Fall,2021,Ameiurus catus,Non-native,Non-native,Non-native,0.00087422,17
PC_076,OLDR,10.5,,C,F,Fall,2021,Ameiurus nebulosus,Non-native,Non-native,Non-native,NA,NA
PC_076,OLDR,10.5,,C,F,Fall,2021,Dorosoma petenense,Non-native,Non-native,Non-native,NA,NA
PC_076,OLDR,10.5,,C,F,Fall,2021,Ameiurus melas,Non-native,Non-native,Non-native,0.00008840,18
PC_078,PEDR,12.9,,A,D,Fall,2021,Ptychocheilus grandis,Native,Native,Pgrandis,0.67739923,1
PC_078,PEDR,12.9,,A,D,Fall,2021,Catostomus occidentalis,Native,Native,Coccidentalis,0.12860168,2
PC_078,PEDR,12.9,,A,D,Fall,2021,Micropterus salmoides,Non-native,Msalmonoides,Msalmonoides,0.10572487,3
PC_078,PEDR,12.9,,A,D,Fall,2021,Lepomis macrochirus,Non-native,Non-native,Lmachrochirus,NA,NA
PC_078,PEDR,12.9,,A,D,Fall,2021,Gasterosteus aculeatus,Native,Native,Native,NA,NA
PC_078,PEDR,12.9,,A,D,Fall,2021,Cottus asper,Native,Casper,Native,0.00051047,9
PC_078,PEDR,12.9,,A,D,Fall,2021,Cyprinus carpio,Non-native,Ccarpio,Non-native,0.03618695,4
PC_078,PEDR,12.9,,A,D,Fall,2021,Lepomis microlophus,Non-native,Non-native,Non-native,NA,NA
PC_078,PEDR,12.9,,A,D,Fall,2021,Gambusia affinis,Non-native,Non-native,Non-native,0.02125085,5
PC_078,PEDR,12.9,,A,D,Fall,2021,Hysterocarpus traskii,Native,Native,Native,0.01382062,6
PC_078,PEDR,12.9,,A,D,Fall,2021,Oncorhynchus mykiss,Native,Omykiss,Native,NA,NA
PC_078,PEDR,12.9,,A,D,Fall,2021,Oncorhynchus tshawytscha,Native,Native,Native,0.00907510,7
PC_078,PEDR,12.9,,A,D,Fall,2021,Lepomis cyanellus,Non-native,Non-native,Non-native,NA,NA
PC_078,PEDR,12.9,,A,D,Fall,2021,Orthodon microlepidotus,Native,Native,Native,NA,NA
PC_078,PEDR,12.9,,A,D,Fall,2021,Carassius auratus,Non-native,Non-native,Non-native,NA,NA
PC_078,PEDR,12.9,,A,D,Fall,2021,Menidia audens complex,Non-native,Non-native,Non-native,NA,NA
PC_078,PEDR,12.9,,A,D,Fall,2021,Percina macrolepida,Non-native,Non-native,Non-native,NA,NA
PC_078,PEDR,12.9,,A,D,Fall,2021,Notemigonus crysoleucas,Non-native,Non-native,Non-native,NA,NA
PC_078,PEDR,12.9,,A,D,Fall,2021,Micropterus dolomieu,Non-native,Non-native,Non-native,0.00743024,8
PC_078,PEDR,12.9,,A,D,Fall,2021,Oncorhynchus nerka,Non-native,Non-native,Non-native,NA,NA
PC_078,PEDR,12.9,,A,D,Fall,2021,Pomoxis nigromaculatus,Non-native,Non-native,Non-native,NA,NA
PC_078,PEDR,12.9,,A,D,Fall,2021,Pimephales promelas,Non-native,Non-native,Non-native,NA,NA
PC_078,PEDR,12.9,,A,D,Fall,2021,Lepomis gulosus,Non-native,Non-native,Non-native,NA,NA
PC_078,PEDR,12.9,,A,D,Fall,2021,Ameiurus catus,Non-native,Non-native,Non-native,NA,NA
PC_078,PEDR,12.9,,A,D,Fall,2021,Ameiurus nebulosus,Non-native,Non-native,Non-native,NA,NA
PC_078,PEDR,12.9,,A,D,Fall,2021,Dorosoma petenense,Non-native,Non-native,Non-native,NA,NA
PC_078,PEDR,12.9,,A,D,Fall,2021,Ameiurus melas,Non-native,Non-native,Non-native,NA,NA
PC_079,PEDR,12.9,,B,E,Fall,2021,Ptychocheilus grandis,Native,Native,Pgrandis,0.70355929,1
PC_079,PEDR,12.9,,B,E,Fall,2021,Catostomus occidentalis,Native,Native,Coccidentalis,0.12214424,2
PC_079,PEDR,12.9,,B,E,Fall,2021,Micropterus salmoides,Non-native,Msalmonoides,Msalmonoides,0.03747028,4
PC_079,PEDR,12.9,,B,E,Fall,2021,Lepomis macrochirus,Non-native,Non-native,Lmachrochirus,NA,NA
PC_079,PEDR,12.9,,B,E,Fall,2021,Gasterosteus aculeatus,Native,Native,Native,NA,NA
PC_079,PEDR,12.9,,B,E,Fall,2021,Cottus asper,Native,Casper,Native,NA,NA
PC_079,PEDR,12.9,,B,E,Fall,2021,Cyprinus carpio,Non-native,Ccarpio,Non-native,0.03248322,5
PC_079,PEDR,12.9,,B,E,Fall,2021,Lepomis microlophus,Non-native,Non-native,Non-native,0.02041995,6
PC_079,PEDR,12.9,,B,E,Fall,2021,Gambusia affinis,Non-native,Non-native,Non-native,0.05431842,3
PC_079,PEDR,12.9,,B,E,Fall,2021,Hysterocarpus traskii,Native,Native,Native,0.01438350,7
PC_079,PEDR,12.9,,B,E,Fall,2021,Oncorhynchus mykiss,Native,Omykiss,Native,NA,NA
PC_079,PEDR,12.9,,B,E,Fall,2021,Oncorhynchus tshawytscha,Native,Native,Native,0.00599794,9
PC_079,PEDR,12.9,,B,E,Fall,2021,Lepomis cyanellus,Non-native,Non-native,Non-native,NA,NA
PC_079,PEDR,12.9,,B,E,Fall,2021,Orthodon microlepidotus,Native,Native,Native,NA,NA
PC_079,PEDR,12.9,,B,E,Fall,2021,Carassius auratus,Non-native,Non-native,Non-native,NA,NA
PC_079,PEDR,12.9,,B,E,Fall,2021,Menidia audens complex,Non-native,Non-native,Non-native,NA,NA
PC_079,PEDR,12.9,,B,E,Fall,2021,Percina macrolepida,Non-native,Non-native,Non-native,NA,NA
PC_079,PEDR,12.9,,B,E,Fall,2021,Notemigonus crysoleucas,Non-native,Non-native,Non-native,NA,NA
PC_079,PEDR,12.9,,B,E,Fall,2021,Micropterus dolomieu,Non-native,Non-native,Non-native,0.00922316,8
PC_079,PEDR,12.9,,B,E,Fall,2021,Oncorhynchus nerka,Non-native,Non-native,Non-native,NA,NA
PC_079,PEDR,12.9,,B,E,Fall,2021,Pomoxis nigromaculatus,Non-native,Non-native,Non-native,NA,NA
PC_079,PEDR,12.9,,B,E,Fall,2021,Pimephales promelas,Non-native,Non-native,Non-native,NA,NA
PC_079,PEDR,12.9,,B,E,Fall,2021,Lepomis gulosus,Non-native,Non-native,Non-native,NA,NA
PC_079,PEDR,12.9,,B,E,Fall,2021,Ameiurus catus,Non-native,Non-native,Non-native,NA,NA
PC_079,PEDR,12.9,,B,E,Fall,2021,Ameiurus nebulosus,Non-native,Non-native,Non-native,NA,NA
PC_079,PEDR,12.9,,B,E,Fall,2021,Dorosoma petenense,Non-native,Non-native,Non-native,NA,NA
PC_079,PEDR,12.9,,B,E,Fall,2021,Ameiurus melas,Non-native,Non-native,Non-native,NA,NA
PC_080,PEDR,12.9,,C,F,Fall,2021,Ptychocheilus grandis,Native,Native,Pgrandis,0.31783424,2
PC_080,PEDR,12.9,,C,F,Fall,2021,Catostomus occidentalis,Native,Native,Coccidentalis,0.01858247,5
PC_080,PEDR,12.9,,C,F,Fall,2021,Micropterus salmoides,Non-native,Msalmonoides,Msalmonoides,0.07268541,3
PC_080,PEDR,12.9,,C,F,Fall,2021,Lepomis macrochirus,Non-native,Non-native,Lmachrochirus,NA,NA
PC_080,PEDR,12.9,,C,F,Fall,2021,Gasterosteus aculeatus,Native,Native,Native,NA,NA
PC_080,PEDR,12.9,,C,F,Fall,2021,Cottus asper,Native,Casper,Native,0.00520062,9
PC_080,PEDR,12.9,,C,F,Fall,2021,Cyprinus carpio,Non-native,Ccarpio,Non-native,0.01069931,7
PC_080,PEDR,12.9,,C,F,Fall,2021,Lepomis microlophus,Non-native,Non-native,Non-native,NA,NA
PC_080,PEDR,12.9,,C,F,Fall,2021,Gambusia affinis,Non-native,Non-native,Non-native,0.00559119,8
PC_080,PEDR,12.9,,C,F,Fall,2021,Hysterocarpus traskii,Native,Native,Native,0.02711314,4
PC_080,PEDR,12.9,,C,F,Fall,2021,Oncorhynchus mykiss,Native,Omykiss,Native,NA,NA
PC_080,PEDR,12.9,,C,F,Fall,2021,Oncorhynchus tshawytscha,Native,Native,Native,0.52448199,1
PC_080,PEDR,12.9,,C,F,Fall,2021,Lepomis cyanellus,Non-native,Non-native,Non-native,NA,NA
PC_080,PEDR,12.9,,C,F,Fall,2021,Orthodon microlepidotus,Native,Native,Native,NA,NA
PC_080,PEDR,12.9,,C,F,Fall,2021,Carassius auratus,Non-native,Non-native,Non-native,NA,NA
PC_080,PEDR,12.9,,C,F,Fall,2021,Menidia audens complex,Non-native,Non-native,Non-native,NA,NA
PC_080,PEDR,12.9,,C,F,Fall,2021,Percina macrolepida,Non-native,Non-native,Non-native,NA,NA
PC_080,PEDR,12.9,,C,F,Fall,2021,Notemigonus crysoleucas,Non-native,Non-native,Non-native,NA,NA
PC_080,PEDR,12.9,,C,F,Fall,2021,Micropterus dolomieu,Non-native,Non-native,Non-native,0.01781163,6
PC_080,PEDR,12.9,,C,F,Fall,2021,Oncorhynchus nerka,Non-native,Non-native,Non-native,NA,NA
PC_080,PEDR,12.9,,C,F,Fall,2021,Pomoxis nigromaculatus,Non-native,Non-native,Non-native,NA,NA
PC_080,PEDR,12.9,,C,F,Fall,2021,Pimephales promelas,Non-native,Non-native,Non-native,NA,NA
PC_080,PEDR,12.9,,C,F,Fall,2021,Lepomis gulosus,Non-native,Non-native,Non-native,NA,NA
PC_080,PEDR,12.9,,C,F,Fall,2021,Ameiurus catus,Non-native,Non-native,Non-native,NA,NA
PC_080,PEDR,12.9,,C,F,Fall,2021,Ameiurus nebulosus,Non-native,Non-native,Non-native,NA,NA
PC_080,PEDR,12.9,,C,F,Fall,2021,Dorosoma petenense,Non-native,Non-native,Non-native,NA,NA
PC_080,PEDR,12.9,,C,F,Fall,2021,Ameiurus melas,Non-native,Non-native,Non-native,NA,NA
PC_082,I505,21.8,,A,A,Fall,2021,Ptychocheilus grandis,Native,Native,Pgrandis,0.07420893,5
PC_082,I505,21.8,,A,A,Fall,2021,Catostomus occidentalis,Native,Native,Coccidentalis,0.28123993,2
PC_082,I505,21.8,,A,A,Fall,2021,Micropterus salmoides,Non-native,Msalmonoides,Msalmonoides,0.00016111,10
PC_082,I505,21.8,,A,A,Fall,2021,Lepomis macrochirus,Non-native,Non-native,Lmachrochirus,0.00470452,8
PC_082,I505,21.8,,A,A,Fall,2021,Gasterosteus aculeatus,Native,Native,Native,0.38725269,1
PC_082,I505,21.8,,A,A,Fall,2021,Cottus asper,Native,Casper,Native,0.14329445,3
PC_082,I505,21.8,,A,A,Fall,2021,Cyprinus carpio,Non-native,Ccarpio,Non-native,NA,NA
PC_082,I505,21.8,,A,A,Fall,2021,Lepomis microlophus,Non-native,Non-native,Non-native,NA,NA
PC_082,I505,21.8,,A,A,Fall,2021,Gambusia affinis,Non-native,Non-native,Non-native,0.00853902,6
PC_082,I505,21.8,,A,A,Fall,2021,Hysterocarpus traskii,Native,Native,Native,0.09389702,4
PC_082,I505,21.8,,A,A,Fall,2021,Oncorhynchus mykiss,Native,Omykiss,Native,0.00644454,7
PC_082,I505,21.8,,A,A,Fall,2021,Oncorhynchus tshawytscha,Native,Native,Native,0.00025778,9
PC_082,I505,21.8,,A,A,Fall,2021,Lepomis cyanellus,Non-native,Non-native,Non-native,NA,NA
PC_082,I505,21.8,,A,A,Fall,2021,Orthodon microlepidotus,Native,Native,Native,NA,NA
PC_082,I505,21.8,,A,A,Fall,2021,Carassius auratus,Non-native,Non-native,Non-native,NA,NA
PC_082,I505,21.8,,A,A,Fall,2021,Menidia audens complex,Non-native,Non-native,Non-native,NA,NA
PC_082,I505,21.8,,A,A,Fall,2021,Percina macrolepida,Non-native,Non-native,Non-native,NA,NA
PC_082,I505,21.8,,A,A,Fall,2021,Notemigonus crysoleucas,Non-native,Non-native,Non-native,NA,NA
PC_082,I505,21.8,,A,A,Fall,2021,Micropterus dolomieu,Non-native,Non-native,Non-native,NA,NA
PC_082,I505,21.8,,A,A,Fall,2021,Oncorhynchus nerka,Non-native,Non-native,Non-native,NA,NA
PC_082,I505,21.8,,A,A,Fall,2021,Pomoxis nigromaculatus,Non-native,Non-native,Non-native,NA,NA
PC_082,I505,21.8,,A,A,Fall,2021,Pimephales promelas,Non-native,Non-native,Non-native,NA,NA
PC_082,I505,21.8,,A,A,Fall,2021,Lepomis gulosus,Non-native,Non-native,Non-native,NA,NA
PC_082,I505,21.8,,A,A,Fall,2021,Ameiurus catus,Non-native,Non-native,Non-native,NA,NA
PC_082,I505,21.8,,A,A,Fall,2021,Ameiurus nebulosus,Non-native,Non-native,Non-native,NA,NA
PC_082,I505,21.8,,A,A,Fall,2021,Dorosoma petenense,Non-native,Non-native,Non-native,NA,NA
PC_082,I505,21.8,,A,A,Fall,2021,Ameiurus melas,Non-native,Non-native,Non-native,NA,NA
PC_083,I505,21.8,,B,B,Fall,2021,Ptychocheilus grandis,Native,Native,Pgrandis,0.04846700,5
PC_083,I505,21.8,,B,B,Fall,2021,Catostomus occidentalis,Native,Native,Coccidentalis,0.21943634,2
PC_083,I505,21.8,,B,B,Fall,2021,Micropterus salmoides,Non-native,Msalmonoides,Msalmonoides,0.00704574,7
PC_083,I505,21.8,,B,B,Fall,2021,Lepomis macrochirus,Non-native,Non-native,Lmachrochirus,0.00231188,10
PC_083,I505,21.8,,B,B,Fall,2021,Gasterosteus aculeatus,Native,Native,Native,0.44184510,1
PC_083,I505,21.8,,B,B,Fall,2021,Cottus asper,Native,Casper,Native,0.13191501,3
PC_083,I505,21.8,,B,B,Fall,2021,Cyprinus carpio,Non-native,Ccarpio,Non-native,NA,NA
PC_083,I505,21.8,,B,B,Fall,2021,Lepomis microlophus,Non-native,Non-native,Non-native,NA,NA
PC_083,I505,21.8,,B,B,Fall,2021,Gambusia affinis,Non-native,Non-native,Non-native,0.00580723,9
PC_083,I505,21.8,,B,B,Fall,2021,Hysterocarpus traskii,Native,Native,Native,0.12200694,4
PC_083,I505,21.8,,B,B,Fall,2021,Oncorhynchus mykiss,Native,Omykiss,Native,0.01516486,6
PC_083,I505,21.8,,B,B,Fall,2021,Oncorhynchus tshawytscha,Native,Native,Native,0.00599989,8
PC_083,I505,21.8,,B,B,Fall,2021,Lepomis cyanellus,Non-native,Non-native,Non-native,NA,NA
PC_083,I505,21.8,,B,B,Fall,2021,Orthodon microlepidotus,Native,Native,Native,NA,NA
PC_083,I505,21.8,,B,B,Fall,2021,Carassius auratus,Non-native,Non-native,Non-native,NA,NA
PC_083,I505,21.8,,B,B,Fall,2021,Menidia audens complex,Non-native,Non-native,Non-native,NA,NA
PC_083,I505,21.8,,B,B,Fall,2021,Percina macrolepida,Non-native,Non-native,Non-native,NA,NA
PC_083,I505,21.8,,B,B,Fall,2021,Notemigonus crysoleucas,Non-native,Non-native,Non-native,NA,NA
PC_083,I505,21.8,,B,B,Fall,2021,Micropterus dolomieu,Non-native,Non-native,Non-native,NA,NA
PC_083,I505,21.8,,B,B,Fall,2021,Oncorhynchus nerka,Non-native,Non-native,Non-native,NA,NA
PC_083,I505,21.8,,B,B,Fall,2021,Pomoxis nigromaculatus,Non-native,Non-native,Non-native,NA,NA
PC_083,I505,21.8,,B,B,Fall,2021,Pimephales promelas,Non-native,Non-native,Non-native,NA,NA
PC_083,I505,21.8,,B,B,Fall,2021,Lepomis gulosus,Non-native,Non-native,Non-native,NA,NA
PC_083,I505,21.8,,B,B,Fall,2021,Ameiurus catus,Non-native,Non-native,Non-native,NA,NA
PC_083,I505,21.8,,B,B,Fall,2021,Ameiurus nebulosus,Non-native,Non-native,Non-native,NA,NA
PC_083,I505,21.8,,B,B,Fall,2021,Dorosoma petenense,Non-native,Non-native,Non-native,NA,NA
PC_083,I505,21.8,,B,B,Fall,2021,Ameiurus melas,Non-native,Non-native,Non-native,NA,NA
PC_084,I505,21.8,,C,C,Fall,2021,Ptychocheilus grandis,Native,Native,Pgrandis,0.05427538,5
PC_084,I505,21.8,,C,C,Fall,2021,Catostomus occidentalis,Native,Native,Coccidentalis,0.18808539,2
PC_084,I505,21.8,,C,C,Fall,2021,Micropterus salmoides,Non-native,Msalmonoides,Msalmonoides,0.00612870,9
PC_084,I505,21.8,,C,C,Fall,2021,Lepomis macrochirus,Non-native,Non-native,Lmachrochirus,0.00363567,10
PC_084,I505,21.8,,C,C,Fall,2021,Gasterosteus aculeatus,Native,Native,Native,0.46200724,1
PC_084,I505,21.8,,C,C,Fall,2021,Cottus asper,Native,Casper,Native,0.13027822,3
PC_084,I505,21.8,,C,C,Fall,2021,Cyprinus carpio,Non-native,Ccarpio,Non-native,NA,NA
